ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,occupancy_rate,linear_price,traffic_weight,dynamic_price,competitor_price,competitive_price
8625,Broad Street,690,26.13795775,91.74099445,596,car,low,3,0,16-11-2016,15:33:00,0.863768115942029,18.63768115942029,1.0,35.81217391304348,17.705797101449274,17.705797101449274
8626,Broad Street,690,26.13795775,91.74099445,565,car,average,3,0,16-11-2016,16:00:00,0.8188405797101449,18.18840579710145,1.0,34.76086956521739,17.278985507246375,17.278985507246375
8627,Broad Street,690,26.13795775,91.74099445,488,car,low,2,0,16-11-2016,16:33:00,0.7072463768115942,17.07246376811594,1.0,29.676521739130436,16.218840579710143,16.218840579710143
8628,Broad Street,690,26.13795775,91.74099445,201,car,low,2,0,17-11-2016,08:04:00,0.29130434782608694,12.913043478260867,1.0,20.69217391304348,12.267391304347823,12.267391304347823
8629,Broad Street,690,26.13795775,91.74099445,289,car,low,2,0,17-11-2016,08:31:00,0.41884057971014493,14.18840579710145,1.0,23.446956521739132,13.478985507246376,13.478985507246376
8630,Broad Street,690,26.13795775,91.74099445,445,car,low,2,0,17-11-2016,09:03:00,0.644927536231884,16.44927536231884,1.0,28.330434782608695,15.626811594202897,15.626811594202897
8631,Broad Street,690,26.13795775,91.74099445,497,car,average,3,0,17-11-2016,09:31:00,0.7202898550724638,17.202898550724637,1.0,32.454782608695645,16.342753623188404,16.342753623188404
8632,Broad Street,690,26.13795775,91.74099445,555,car,average,4,0,17-11-2016,09:57:00,0.8043478260869565,18.043478260869566,1.0,37.06956521739129,17.141304347826086,17.141304347826086
8633,Broad Street,690,26.13795775,91.74099445,583,bike,high,6,0,17-11-2016,10:31:00,0.8449275362318841,18.44927536231884,2.0,50.7895652173913,17.526811594202897,17.526811594202897
8634,Broad Street,690,26.13795775,91.74099445,605,car,average,5,0,17-11-2016,11:04:00,0.8768115942028986,18.768115942028984,1.0,41.67391304347826,17.829710144927535,17.829710144927535
8635,Broad Street,690,26.13795775,91.74099445,620,truck,average,5,0,17-11-2016,11:31:00,0.8985507246376812,18.985507246376812,1.0,42.26086956521739,18.036231884057973,18.036231884057973
8636,Broad Street,690,26.13795775,91.74099445,642,car,high,9,0,17-11-2016,12:04:00,0.9304347826086956,19.304347826086957,2.0,63.724347826086934,18.339130434782607,18.339130434782607
8637,Broad Street,690,26.13795775,91.74099445,641,car,high,8,0,17-11-2016,12:31:00,0.9289855072463769,19.28985507246377,2.0,60.31565217391303,18.32536231884058,18.32536231884058
8638,Broad Street,690,26.13795775,91.74099445,659,truck,high,8,0,17-11-2016,13:04:00,0.9550724637681159,19.550724637681157,2.0,61.30173913043479,18.573188405797097,18.573188405797097
8639,Broad Street,690,26.13795775,91.74099445,665,car,high,8,0,17-11-2016,13:31:00,0.9637681159420289,19.63768115942029,2.0,61.63043478260869,18.655797101449274,18.655797101449274
8640,Broad Street,690,26.13795775,91.74099445,656,bike,average,5,0,17-11-2016,14:04:00,0.9507246376811594,19.507246376811594,1.0,43.6695652173913,18.531884057971013,18.531884057971013
8641,Broad Street,690,26.13795775,91.74099445,645,car,average,4,0,17-11-2016,14:30:00,0.9347826086956522,19.347826086956523,1.0,40.356521739130436,18.380434782608695,18.380434782608695
8642,Broad Street,690,26.13795775,91.74099445,628,car,average,5,0,17-11-2016,14:58:00,0.9101449275362319,19.10144927536232,1.0,42.573913043478264,18.1463768115942,18.1463768115942
8643,Broad Street,690,26.13795775,91.74099445,598,car,low,3,0,17-11-2016,15:30:00,0.8666666666666667,18.666666666666668,1.0,35.879999999999995,17.733333333333334,17.733333333333334
8644,Broad Street,690,26.13795775,91.74099445,558,car,low,3,0,17-11-2016,15:58:00,0.808695652173913,18.08695652173913,1.0,34.52347826086957,17.18260869565217,17.18260869565217
8645,Broad Street,690,26.13795775,91.74099445,489,car,low,1,0,17-11-2016,16:31:00,0.7086956521739131,17.086956521739133,1.0,27.23217391304348,16.232608695652175,16.232608695652175
8646,Broad Street,690,26.13795775,91.74099445,222,cycle,low,1,0,18-11-2016,08:01:00,0.3217391304347826,13.217391304347824,1.0,19.5704347826087,12.556521739130433,12.556521739130433
8647,Broad Street,690,26.13795775,91.74099445,222,bike,low,2,0,18-11-2016,08:01:00,0.3217391304347826,13.217391304347824,1.0,21.349565217391305,12.556521739130433,12.556521739130433
8648,Broad Street,690,26.13795775,91.74099445,301,car,low,2,0,18-11-2016,08:27:00,0.43623188405797103,14.36231884057971,1.0,23.822608695652175,13.644202898550725,13.644202898550725
8649,Broad Street,690,26.13795775,91.74099445,468,bike,low,2,0,18-11-2016,09:27:00,0.6782608695652174,16.782608695652176,1.0,29.05043478260869,15.943478260869567,15.943478260869567
8650,Broad Street,690,26.13795775,91.74099445,517,cycle,low,3,0,18-11-2016,10:01:00,0.7492753623188406,17.492753623188406,1.0,33.13304347826087,16.618115942028986,16.618115942028986
8651,Broad Street,690,26.13795775,91.74099445,542,bike,average,4,0,18-11-2016,10:27:00,0.7855072463768116,17.855072463768117,1.0,36.59478260869565,16.96231884057971,16.96231884057971
8652,Broad Street,690,26.13795775,91.74099445,582,car,average,6,0,18-11-2016,11:01:00,0.8434782608695652,18.434782608695652,1.0,43.49217391304347,17.51304347826087,17.51304347826087
8653,Broad Street,690,26.13795775,91.74099445,589,car,average,5,0,18-11-2016,11:34:00,0.8536231884057971,18.53623188405797,1.0,41.04782608695652,17.60942028985507,17.60942028985507
8654,Broad Street,690,26.13795775,91.74099445,603,bike,average,6,0,18-11-2016,12:01:00,0.8739130434782608,18.73913043478261,1.0,44.36869565217392,17.80217391304348,17.80217391304348
8655,Broad Street,690,26.13795775,91.74099445,604,car,high,8,0,18-11-2016,12:27:00,0.8753623188405797,18.753623188405797,2.0,58.288695652173914,17.815942028985507,17.815942028985507
8656,Broad Street,690,26.13795775,91.74099445,603,car,high,8,0,18-11-2016,13:01:00,0.8739130434782608,18.73913043478261,2.0,58.23391304347827,17.80217391304348,17.80217391304348
8657,Broad Street,690,26.13795775,91.74099445,589,bike,high,8,0,18-11-2016,13:34:00,0.8536231884057971,18.53623188405797,2.0,57.46695652173913,17.60942028985507,17.60942028985507
8658,Broad Street,690,26.13795775,91.74099445,590,car,average,4,0,18-11-2016,14:01:00,0.855072463768116,18.55072463768116,1.0,38.347826086956516,17.6231884057971,17.6231884057971
8659,Broad Street,690,26.13795775,91.74099445,580,car,average,4,0,18-11-2016,14:28:00,0.8405797101449275,18.405797101449274,1.0,37.98260869565217,17.48550724637681,17.48550724637681
8660,Broad Street,690,26.13795775,91.74099445,564,car,low,3,0,18-11-2016,15:01:00,0.8173913043478261,18.17391304347826,1.0,34.72695652173913,17.265217391304347,17.265217391304347
8661,Broad Street,690,26.13795775,91.74099445,549,truck,low,2,0,18-11-2016,15:28:00,0.7956521739130434,17.956521739130437,1.0,31.586086956521733,17.058695652173913,17.058695652173913
8662,Broad Street,690,26.13795775,91.74099445,512,truck,low,2,0,18-11-2016,16:01:00,0.7420289855072464,17.420289855072465,1.0,30.427826086956518,16.54927536231884,16.54927536231884
8663,Broad Street,690,26.13795775,91.74099445,478,car,low,3,0,18-11-2016,16:28:00,0.6927536231884058,16.92753623188406,1.0,31.810434782608695,16.081159420289854,16.081159420289854
8664,Broad Street,690,26.13795775,91.74099445,79,bike,low,1,0,19-11-2016,07:57:00,0.1144927536231884,11.144927536231883,1.0,15.466956521739132,10.587681159420288,10.587681159420288
8665,Broad Street,690,26.13795775,91.74099445,82,car,low,2,0,19-11-2016,08:31:00,0.11884057971014493,11.18840579710145,1.0,16.96695652173913,10.628985507246377,10.628985507246377
8666,Broad Street,690,26.13795775,91.74099445,97,car,low,1,0,19-11-2016,08:57:00,0.14057971014492754,11.405797101449275,1.0,15.983478260869566,10.83550724637681,10.83550724637681
8667,Broad Street,690,26.13795775,91.74099445,108,car,low,2,0,19-11-2016,09:31:00,0.1565217391304348,11.565217391304348,1.0,17.78086956521739,10.98695652173913,10.98695652173913
8668,Broad Street,690,26.13795775,91.74099445,133,car,low,3,0,19-11-2016,10:04:00,0.1927536231884058,11.927536231884057,1.0,20.110434782608692,11.331159420289854,11.331159420289854
8669,Broad Street,690,26.13795775,91.74099445,145,bike,average,4,0,19-11-2016,10:31:00,0.21014492753623187,12.10144927536232,1.0,22.095652173913038,11.496376811594203,11.496376811594203
8670,Broad Street,690,26.13795775,91.74099445,172,bike,average,4,0,19-11-2016,10:58:00,0.2492753623188406,12.492753623188406,1.0,23.081739130434784,11.868115942028986,11.868115942028986
8671,Broad Street,690,26.13795775,91.74099445,186,cycle,average,5,0,19-11-2016,11:31:00,0.26956521739130435,12.695652173913043,1.0,25.27826086956522,12.06086956521739,12.06086956521739
8672,Broad Street,690,26.13795775,91.74099445,209,car,high,7,0,19-11-2016,12:04:00,0.30289855072463767,13.028985507246379,2.0,34.61347826086956,12.37753623188406,12.37753623188406
8673,Broad Street,690,26.13795775,91.74099445,216,cycle,high,7,0,19-11-2016,12:31:00,0.3130434782608696,13.130434782608695,2.0,34.97565217391305,12.47391304347826,12.47391304347826
8674,Broad Street,690,26.13795775,91.74099445,219,car,high,6,0,19-11-2016,13:04:00,0.3173913043478261,13.17391304347826,2.0,33.06434782608695,12.515217391304347,12.515217391304347
8675,Broad Street,690,26.13795775,91.74099445,240,car,high,7,0,19-11-2016,13:31:00,0.34782608695652173,13.478260869565217,2.0,36.21739130434783,12.804347826086955,12.804347826086955
8676,Broad Street,690,26.13795775,91.74099445,274,car,average,4,0,19-11-2016,14:04:00,0.39710144927536234,13.971014492753625,1.0,26.806956521739128,13.272463768115943,13.272463768115943
8677,Broad Street,690,26.13795775,91.74099445,288,car,average,4,0,19-11-2016,14:31:00,0.41739130434782606,14.173913043478262,1.0,27.318260869565215,13.465217391304348,13.465217391304348
8678,Broad Street,690,26.13795775,91.74099445,308,car,low,2,0,19-11-2016,15:04:00,0.4463768115942029,14.463768115942027,1.0,24.041739130434784,13.740579710144926,13.740579710144926
8679,Broad Street,690,26.13795775,91.74099445,310,cycle,average,2,0,19-11-2016,15:31:00,0.4492753623188406,14.492753623188406,1.0,24.104347826086954,13.768115942028984,13.768115942028984
8680,Broad Street,690,26.13795775,91.74099445,327,truck,low,2,0,19-11-2016,16:04:00,0.47391304347826085,14.739130434782608,1.0,24.636521739130437,14.002173913043476,14.002173913043476
8681,Broad Street,690,26.13795775,91.74099445,327,bike,low,2,0,19-11-2016,16:31:00,0.47391304347826085,14.739130434782608,1.0,24.636521739130437,14.002173913043476,14.002173913043476
8682,Broad Street,690,26.13795775,91.74099445,57,car,low,1,1,20-11-2016,08:01:00,0.08260869565217391,10.826086956521738,1.0,14.835652173913045,10.28478260869565,10.28478260869565
8683,Broad Street,690,26.13795775,91.74099445,58,bike,low,2,1,20-11-2016,08:27:00,0.08405797101449275,10.84057971014493,1.0,16.215652173913043,10.298550724637682,10.298550724637682
8684,Broad Street,690,26.13795775,91.74099445,59,car,low,3,1,20-11-2016,09:01:00,0.08550724637681159,10.855072463768117,1.0,17.60086956521739,10.31231884057971,10.31231884057971
8685,Broad Street,690,26.13795775,91.74099445,60,cycle,low,2,1,20-11-2016,09:27:00,0.08695652173913043,10.869565217391305,1.0,16.278260869565216,10.326086956521738,10.326086956521738
8686,Broad Street,690,26.13795775,91.74099445,68,car,low,3,1,20-11-2016,10:01:00,0.09855072463768116,10.98550724637681,1.0,17.90608695652174,10.43623188405797,10.43623188405797
8687,Broad Street,690,26.13795775,91.74099445,85,car,low,4,1,20-11-2016,10:27:00,0.12318840579710146,11.231884057971016,1.0,19.904347826086955,10.670289855072465,10.670289855072465
8688,Broad Street,690,26.13795775,91.74099445,115,cycle,average,6,1,20-11-2016,11:01:00,0.16666666666666666,11.666666666666668,1.0,24.0,11.083333333333334,11.083333333333334
8689,Broad Street,690,26.13795775,91.74099445,122,bike,average,6,1,20-11-2016,11:27:00,0.17681159420289855,11.768115942028984,1.0,24.29217391304348,11.179710144927535,11.179710144927535
8690,Broad Street,690,26.13795775,91.74099445,142,bike,average,7,1,20-11-2016,12:01:00,0.20579710144927535,12.057971014492754,1.0,26.69739130434783,11.455072463768115,11.455072463768115
8691,Broad Street,690,26.13795775,91.74099445,150,cycle,high,9,1,20-11-2016,12:34:00,0.21739130434782608,12.173913043478262,2.0,35.27391304347826,11.565217391304348,11.565217391304348
8692,Broad Street,690,26.13795775,91.74099445,174,car,high,9,1,20-11-2016,13:07:00,0.25217391304347825,12.521739130434781,2.0,36.661739130434775,11.895652173913042,11.895652173913042
8693,Broad Street,690,26.13795775,91.74099445,191,truck,high,9,1,20-11-2016,13:27:00,0.2768115942028985,12.768115942028986,2.0,37.64478260869564,12.129710144927536,12.129710144927536
8694,Broad Street,690,26.13795775,91.74099445,237,car,average,5,1,20-11-2016,14:01:00,0.34347826086956523,13.434782608695652,1.0,27.27391304347826,12.763043478260869,12.763043478260869
8695,Broad Street,690,26.13795775,91.74099445,268,car,average,6,1,20-11-2016,14:27:00,0.3884057971014493,13.884057971014494,1.0,30.386086956521737,13.189855072463768,13.189855072463768
8696,Broad Street,690,26.13795775,91.74099445,309,car,low,4,1,20-11-2016,15:01:00,0.44782608695652176,14.478260869565219,1.0,28.085217391304347,13.754347826086956,13.754347826086956
8697,Broad Street,690,26.13795775,91.74099445,330,truck,low,3,1,20-11-2016,15:27:00,0.4782608695652174,14.782608695652172,1.0,26.791304347826088,14.043478260869563,14.043478260869563
8698,Broad Street,690,26.13795775,91.74099445,339,truck,low,3,1,20-11-2016,16:01:00,0.49130434782608695,14.913043478260871,1.0,27.096521739130434,14.167391304347827,14.167391304347827
8699,Broad Street,690,26.13795775,91.74099445,333,car,low,2,1,20-11-2016,16:31:00,0.4826086956521739,14.82608695652174,1.0,24.824347826086957,14.084782608695653,14.084782608695653
8700,Broad Street,690,26.13795775,91.74099445,206,car,average,3,0,21-11-2016,08:04:00,0.2985507246376812,12.98550724637681,1.0,22.58608695652174,12.33623188405797,12.33623188405797
8701,Broad Street,690,26.13795775,91.74099445,287,bike,low,2,0,21-11-2016,08:31:00,0.41594202898550725,14.15942028985507,1.0,23.384347826086955,13.451449275362316,13.451449275362316
8702,Broad Street,690,26.13795775,91.74099445,434,car,low,2,0,21-11-2016,09:04:00,0.6289855072463768,16.28985507246377,1.0,27.98608695652174,15.47536231884058,15.47536231884058
8703,Broad Street,690,26.13795775,91.74099445,485,car,low,3,0,21-11-2016,09:31:00,0.7028985507246377,17.028985507246375,1.0,32.047826086956526,16.177536231884055,16.177536231884055
8704,Broad Street,690,26.13795775,91.74099445,558,bike,low,4,0,21-11-2016,10:04:00,0.808695652173913,18.08695652173913,1.0,37.17913043478261,17.18260869565217,17.18260869565217
8705,Broad Street,690,26.13795775,91.74099445,581,car,average,4,0,21-11-2016,10:31:00,0.8420289855072464,18.420289855072465,1.0,38.0191304347826,17.49927536231884,17.49927536231884
8706,Broad Street,690,26.13795775,91.74099445,578,car,high,8,0,21-11-2016,11:04:00,0.8376811594202899,18.3768115942029,2.0,56.864347826086956,17.457971014492752,17.457971014492752
8707,Broad Street,690,26.13795775,91.74099445,586,bike,average,6,0,21-11-2016,11:30:00,0.8492753623188406,18.492753623188406,1.0,43.65913043478261,17.568115942028985,17.568115942028985
8708,Broad Street,690,26.13795775,91.74099445,609,car,average,6,0,21-11-2016,11:57:00,0.8826086956521739,18.82608695652174,1.0,44.61913043478261,17.88478260869565,17.88478260869565
8709,Broad Street,690,26.13795775,91.74099445,617,car,average,6,0,21-11-2016,12:31:00,0.8942028985507247,18.942028985507246,1.0,44.953043478260874,17.994927536231884,17.994927536231884
8710,Broad Street,690,26.13795775,91.74099445,617,car,high,8,0,21-11-2016,12:57:00,0.8942028985507247,18.942028985507246,2.0,59.00086956521739,17.994927536231884,17.994927536231884
8711,Broad Street,690,26.13795775,91.74099445,601,cycle,high,8,0,21-11-2016,13:31:00,0.8710144927536232,18.71014492753623,2.0,58.124347826086954,17.77463768115942,17.77463768115942
8712,Broad Street,690,26.13795775,91.74099445,605,car,average,4,0,21-11-2016,14:04:00,0.8768115942028986,18.768115942028984,1.0,38.895652173913035,17.829710144927535,17.829710144927535
8713,Broad Street,690,26.13795775,91.74099445,592,car,average,4,0,21-11-2016,14:31:00,0.8579710144927536,18.57971014492754,1.0,38.42086956521738,17.65072463768116,17.65072463768116
8714,Broad Street,690,26.13795775,91.74099445,585,car,high,6,0,21-11-2016,14:57:00,0.8478260869565217,18.47826086956522,2.0,50.88695652173914,17.554347826086957,17.554347826086957
8715,Broad Street,690,26.13795775,91.74099445,562,car,low,3,0,21-11-2016,15:31:00,0.8144927536231884,18.144927536231883,1.0,34.659130434782604,17.237681159420287,17.237681159420287
8716,Broad Street,690,26.13795775,91.74099445,525,bike,average,3,0,21-11-2016,15:57:00,0.7608695652173914,17.608695652173914,1.0,33.404347826086955,16.72826086956522,16.72826086956522
8717,Broad Street,690,26.13795775,91.74099445,469,car,low,2,0,21-11-2016,16:31:00,0.6797101449275362,16.797101449275363,1.0,29.081739130434773,15.957246376811595,15.957246376811595
8718,Broad Street,690,26.13795775,91.74099445,222,truck,low,2,0,22-11-2016,07:57:00,0.3217391304347826,13.217391304347824,1.0,21.349565217391305,12.556521739130433,12.556521739130433
8719,Broad Street,690,26.13795775,91.74099445,341,car,low,2,0,22-11-2016,08:31:00,0.49420289855072463,14.942028985507246,1.0,25.074782608695653,14.194927536231884,14.194927536231884
8720,Broad Street,690,26.13795775,91.74099445,489,car,low,2,0,22-11-2016,09:04:00,0.7086956521739131,17.086956521739133,1.0,29.70782608695652,16.232608695652175,16.232608695652175
8721,Broad Street,690,26.13795775,91.74099445,557,car,low,3,0,22-11-2016,09:31:00,0.8072463768115942,18.07246376811594,1.0,34.48956521739131,17.168840579710142,17.168840579710142
8722,Broad Street,690,26.13795775,91.74099445,639,car,low,4,0,22-11-2016,10:04:00,0.9260869565217391,19.26086956521739,1.0,40.13739130434782,18.29782608695652,18.29782608695652
8723,Broad Street,690,26.13795775,91.74099445,650,car,average,4,0,22-11-2016,10:31:00,0.9420289855072463,19.420289855072465,1.0,40.53913043478261,18.44927536231884,18.44927536231884
8724,Broad Street,690,26.13795775,91.74099445,662,cycle,average,5,0,22-11-2016,11:04:00,0.9594202898550724,19.594202898550726,1.0,43.904347826086955,18.61449275362319,18.61449275362319
8725,Broad Street,690,26.13795775,91.74099445,682,car,average,5,0,22-11-2016,11:31:00,0.9884057971014493,19.884057971014492,1.0,44.686956521739134,18.889855072463767,18.889855072463767
8726,Broad Street,690,26.13795775,91.74099445,663,car,high,10,0,22-11-2016,12:04:00,0.9608695652173913,19.608695652173914,2.0,68.35652173913043,18.628260869565217,18.628260869565217
8727,Broad Street,690,26.13795775,91.74099445,677,car,high,9,0,22-11-2016,12:31:00,0.981159420289855,19.81159420289855,2.0,65.7482608695652,18.821014492753623,18.821014492753623
8728,Broad Street,690,26.13795775,91.74099445,673,car,high,9,0,22-11-2016,12:57:00,0.9753623188405797,19.753623188405797,2.0,65.51695652173912,18.765942028985506,18.765942028985506
8729,Broad Street,690,26.13795775,91.74099445,675,car,average,5,0,22-11-2016,13:31:00,0.9782608695652174,19.782608695652172,1.0,44.413043478260875,18.793478260869563,18.793478260869563
8730,Broad Street,690,26.13795775,91.74099445,569,car,high,7,0,22-11-2016,13:57:00,0.8246376811594203,18.246376811594203,2.0,53.23956521739131,17.33405797101449,17.33405797101449
8731,Broad Street,690,26.13795775,91.74099445,558,car,average,4,0,22-11-2016,14:31:00,0.808695652173913,18.08695652173913,1.0,37.17913043478261,17.18260869565217,17.18260869565217
8732,Broad Street,690,26.13795775,91.74099445,541,cycle,high,6,0,22-11-2016,14:57:00,0.7840579710144927,17.840579710144926,2.0,48.74434782608696,16.94855072463768,16.94855072463768
8733,Broad Street,690,26.13795775,91.74099445,522,car,low,2,0,22-11-2016,15:31:00,0.7565217391304347,17.565217391304348,1.0,30.740869565217388,16.68695652173913,16.68695652173913
8734,Broad Street,690,26.13795775,91.74099445,616,car,low,2,0,22-11-2016,15:57:00,0.8927536231884058,18.927536231884055,1.0,33.68347826086957,17.981159420289853,17.981159420289853
8735,Broad Street,690,26.13795775,91.74099445,540,car,low,2,0,22-11-2016,16:30:00,0.782608695652174,17.82608695652174,1.0,31.304347826086953,16.934782608695652,16.934782608695652
8736,Broad Street,690,26.13795775,91.74099445,266,car,average,2,0,23-11-2016,08:04:00,0.3855072463768116,13.855072463768117,1.0,22.72695652173913,13.16231884057971,13.16231884057971
8737,Broad Street,690,26.13795775,91.74099445,351,bike,low,2,0,23-11-2016,08:30:00,0.508695652173913,15.086956521739129,1.0,25.38782608695652,14.332608695652173,14.332608695652173
8738,Broad Street,690,26.13795775,91.74099445,487,bike,low,3,0,23-11-2016,08:57:00,0.7057971014492753,17.05797101449275,1.0,32.11565217391305,16.20507246376811,16.20507246376811
8739,Broad Street,690,26.13795775,91.74099445,583,cycle,low,2,0,23-11-2016,09:31:00,0.8449275362318841,18.44927536231884,1.0,32.65043478260869,17.526811594202897,17.526811594202897
8740,Broad Street,690,26.13795775,91.74099445,647,truck,low,3,0,23-11-2016,10:04:00,0.9376811594202898,19.3768115942029,1.0,37.541739130434784,18.40797101449275,18.40797101449275
8741,Broad Street,690,26.13795775,91.74099445,665,truck,average,5,0,23-11-2016,10:31:00,0.9637681159420289,19.63768115942029,1.0,44.02173913043478,18.655797101449274,18.655797101449274
8742,Broad Street,690,26.13795775,91.74099445,681,bike,average,6,0,23-11-2016,11:04:00,0.9869565217391304,19.869565217391305,1.0,47.62434782608696,18.87608695652174,18.87608695652174
8743,Broad Street,690,26.13795775,91.74099445,655,cycle,high,8,0,23-11-2016,11:31:00,0.9492753623188406,19.492753623188406,2.0,61.08260869565217,18.518115942028984,18.518115942028984
8744,Broad Street,690,26.13795775,91.74099445,673,bike,average,6,0,23-11-2016,11:57:00,0.9753623188405797,19.753623188405797,1.0,47.29043478260869,18.765942028985506,18.765942028985506
8745,Broad Street,690,26.13795775,91.74099445,673,truck,high,8,0,23-11-2016,12:31:00,0.9753623188405797,19.753623188405797,2.0,62.0686956521739,18.765942028985506,18.765942028985506
8746,Broad Street,690,26.13795775,91.74099445,671,truck,high,8,0,23-11-2016,13:04:00,0.972463768115942,19.72463768115942,2.0,61.95913043478261,18.73840579710145,18.73840579710145
8747,Broad Street,690,26.13795775,91.74099445,681,car,high,8,0,23-11-2016,13:31:00,0.9869565217391304,19.869565217391305,2.0,62.506956521739134,18.87608695652174,18.87608695652174
8748,Broad Street,690,26.13795775,91.74099445,674,car,average,5,0,23-11-2016,13:57:00,0.9768115942028985,19.768115942028984,1.0,44.37391304347827,18.779710144927535,18.779710144927535
8749,Broad Street,690,26.13795775,91.74099445,663,car,average,4,0,23-11-2016,14:30:00,0.9608695652173913,19.608695652173914,1.0,41.013913043478254,18.628260869565217,18.628260869565217
8750,Broad Street,690,26.13795775,91.74099445,635,car,low,3,0,23-11-2016,15:04:00,0.9202898550724637,19.20289855072464,1.0,37.13478260869565,18.242753623188406,18.242753623188406
8751,Broad Street,690,26.13795775,91.74099445,595,car,low,3,0,23-11-2016,15:31:00,0.8623188405797102,18.6231884057971,1.0,35.77826086956522,17.692028985507246,17.692028985507246
8752,Broad Street,690,26.13795775,91.74099445,552,cycle,low,2,0,23-11-2016,16:04:00,0.8,18.0,1.0,31.679999999999996,17.099999999999998,17.099999999999998
8753,Broad Street,690,26.13795775,91.74099445,495,car,low,2,0,23-11-2016,16:30:00,0.717391304347826,17.17391304347826,1.0,29.89565217391304,16.315217391304348,16.315217391304348
8754,Broad Street,690,26.13795775,91.74099445,213,car,low,2,0,24-11-2016,08:00:00,0.30869565217391304,13.08695652173913,1.0,21.067826086956522,12.432608695652174,12.432608695652174
8755,Broad Street,690,26.13795775,91.74099445,306,truck,average,3,0,24-11-2016,08:27:00,0.4434782608695652,14.434782608695652,1.0,25.977391304347822,13.71304347826087,13.71304347826087
8756,Broad Street,690,26.13795775,91.74099445,450,car,low,2,0,24-11-2016,09:00:00,0.6521739130434783,16.52173913043478,1.0,28.486956521739128,15.695652173913041,15.695652173913041
8757,Broad Street,690,26.13795775,91.74099445,521,truck,low,3,0,24-11-2016,09:34:00,0.755072463768116,17.55072463768116,1.0,33.26869565217391,16.673188405797102,16.673188405797102
8758,Broad Street,690,26.13795775,91.74099445,577,car,low,3,0,24-11-2016,10:01:00,0.836231884057971,18.36231884057971,1.0,35.16782608695652,17.444202898550724,17.444202898550724
8759,Broad Street,690,26.13795775,91.74099445,604,car,low,4,0,24-11-2016,10:27:00,0.8753623188405797,18.753623188405797,1.0,38.85913043478261,17.815942028985507,17.815942028985507
8760,Broad Street,690,26.13795775,91.74099445,627,car,average,6,0,24-11-2016,11:00:00,0.908695652173913,19.08695652173913,1.0,45.3704347826087,18.132608695652173,18.132608695652173
8761,Broad Street,690,26.13795775,91.74099445,639,car,average,5,0,24-11-2016,11:27:00,0.9260869565217391,19.26086956521739,1.0,43.004347826086956,18.29782608695652,18.29782608695652
8762,Broad Street,690,26.13795775,91.74099445,656,car,high,8,0,24-11-2016,12:00:00,0.9507246376811594,19.507246376811594,2.0,61.137391304347815,18.531884057971013,18.531884057971013
8763,Broad Street,690,26.13795775,91.74099445,661,truck,high,9,0,24-11-2016,12:30:00,0.9579710144927536,19.579710144927535,2.0,64.82304347826087,18.600724637681157,18.600724637681157
8764,Broad Street,690,26.13795775,91.74099445,658,car,high,8,0,24-11-2016,13:04:00,0.9536231884057971,19.53623188405797,2.0,61.24695652173913,18.55942028985507,18.55942028985507
8765,Broad Street,690,26.13795775,91.74099445,662,car,high,8,0,24-11-2016,13:30:00,0.9594202898550724,19.594202898550726,2.0,61.466086956521735,18.61449275362319,18.61449275362319
8766,Broad Street,690,26.13795775,91.74099445,668,car,average,6,0,24-11-2016,13:57:00,0.9681159420289855,19.681159420289855,1.0,47.081739130434784,18.69710144927536,18.69710144927536
8767,Broad Street,690,26.13795775,91.74099445,646,car,average,4,0,24-11-2016,14:30:00,0.936231884057971,19.36231884057971,1.0,40.39304347826087,18.394202898550724,18.394202898550724
8768,Broad Street,690,26.13795775,91.74099445,625,car,average,4,0,24-11-2016,14:57:00,0.9057971014492754,19.057971014492754,1.0,39.62608695652174,18.105072463768117,18.105072463768117
8769,Broad Street,690,26.13795775,91.74099445,600,bike,average,3,0,24-11-2016,15:31:00,0.8695652173913043,18.695652173913043,1.0,35.947826086956525,17.76086956521739,17.76086956521739
8770,Broad Street,690,26.13795775,91.74099445,568,cycle,low,2,0,24-11-2016,15:57:00,0.8231884057971014,18.231884057971012,1.0,32.18086956521739,17.32028985507246,17.32028985507246
8771,Broad Street,690,26.13795775,91.74099445,512,car,low,3,0,24-11-2016,16:31:00,0.7420289855072464,17.420289855072465,1.0,32.963478260869564,16.54927536231884,16.54927536231884
8772,Broad Street,690,26.13795775,91.74099445,190,car,low,1,0,25-11-2016,08:00:00,0.2753623188405797,12.753623188405797,1.0,18.65217391304348,12.115942028985506,12.115942028985506
8773,Broad Street,690,26.13795775,91.74099445,190,car,low,2,0,25-11-2016,08:00:00,0.2753623188405797,12.753623188405797,1.0,20.34782608695652,12.115942028985506,12.115942028985506
8774,Broad Street,690,26.13795775,91.74099445,384,bike,low,3,0,25-11-2016,09:00:00,0.5565217391304348,15.565217391304348,1.0,28.62260869565218,14.78695652173913,14.78695652173913
8775,Broad Street,690,26.13795775,91.74099445,441,car,average,3,0,25-11-2016,09:27:00,0.6391304347826087,16.391304347826086,1.0,30.55565217391304,15.57173913043478,15.57173913043478
8776,Broad Street,690,26.13795775,91.74099445,482,car,low,3,0,25-11-2016,10:00:00,0.6985507246376812,16.985507246376812,1.0,31.94608695652174,16.13623188405797,16.13623188405797
